canonical_url,source_url,archive_year,archive_month,category,listing_date,raw_title,scraped_at
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13072,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Interest Rates on Advances) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13071,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Classification, Valuation and Operation of Investment Portfolio) Directions, 2025 (Updated as on May 18, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13070,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Asset Liability Management) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13069,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Income Recognition, Asset Classification and Provisioning) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13068,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Resolution of Stressed Assets) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13067,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Treatment of Wilful Defaulters and Large Defaulters) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13066,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Financial Statements: Presentation and Disclosures) Directions, 2025 (Updated as on May 18, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13064,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Know Your Customer) Directions, 2025 (Updated as on December 29, 2025)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13063,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Responsible Business Conduct) Directions, 2025 (Updated as on April 1, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13062,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Managing Risks in Outsourcing) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13061,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Local Area Banks,2025-11-28,"Reserve Bank of India (Local Area Banks – Miscellaneous) Directions, 2025 (Updated as on April 27, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12965,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Registration, Exemptions and Framework for Scale Based Regulation) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12964,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Acquisition of Shareholding or Control) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12963,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Voluntary Amalgamation) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12962,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Branch Authorisation) Directions, 2025 (Updated as on April 15, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12961,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Undertaking of Financial Services) Directions, 2025 (Updated as on April 27, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12960,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Governance) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12959,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Prudential Norms on Capital Adequacy) Directions, 2025 (Updated as on April 01, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12958,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Acceptance of Public Deposits) Directions, 2025 (Updated as on April 15, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12957,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Credit Facilities) Directions, 2025 (Updated as on April 1, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12956,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Credit Cards: Issuance and Conduct) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12955,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Credit Information Reporting) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12954,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Credit Risk Management) Directions, 2025 (Updated as on April 01, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12953,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies - Concentration Risk Management) Directions, 2025 (Updated as on April 01, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12952,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies - Transfer and Distribution of Credit Risk) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12951,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Securitisation Transactions) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12950,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Classification, Valuation and Operation of Investment Portfolio) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12949,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Asset Liability Management) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12948,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Income Recognition, Asset Classification and Provisioning) Directions, 2025 (Updated as on February 13, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12947,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Resolution of Stressed Assets) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12946,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Treatment of Wilful Defaulters and Large Defaulters) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12945,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Financial Statements: Presentation and Disclosures) Directions, 2025 (Updated as on April 1, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12944,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Prudential Norms on Declaration of Dividends) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12943,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Know Your Customer) Directions, 2025 (Updated as on December 29, 2025)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12942,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Responsible Business Conduct) Directions, 2025 (Updated as on April 1, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12941,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Managing Risks in Outsourcing) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12940,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Climate Finance and Management of Climate Change Risks) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12939,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Housing Finance Companies) Directions, 2025 (Updated as on April 15, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12938,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Standalone Primary Dealers) Directions, 2025 (Updated as on March 10, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12937,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Core Investment Companies) Directions, 2025 (Updated as on March 10, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12936,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies - Account Aggregator) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12935,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Mortgage Guarantee Companies) Directions, 2025 (Updated as on March 10, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12934,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Peer to Peer Lending Platform) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12933,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Microfinance Institution) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12932,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Operative Financial Holding Companies) Directions, 2025 (Updated as on December 05, 2025)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=12931,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Non-Banking Financial Companies,2025-11-28,"Reserve Bank of India (Non-Banking Financial Companies – Miscellaneous) Directions, 2025 (Updated as on February 26, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13104,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Acquisition and Holding of Shares or Voting Rights) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13103,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Voluntary Amalgamation) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13102,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Branch Authorisation) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13101,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Digital Banking Channels Authorisation) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13100,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Undertaking of Financial Services) Directions, 2025 (Updated as on December 05, 2025)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13099,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks - Governance) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13098,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Directions, 2025 (Updated as on January 22, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13097,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Prudential Norms on Capital Adequacy) Directions, 2025 (updated as on May 08, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13096,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Interest Rate on Deposits) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13095,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Debit Cards: Issuance and Conduct) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13094,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Classification, Valuation and Operation of Investment Portfolio) Directions, 2025 (Updated as on May 18, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13093,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Asset Liability Management) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13092,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Financial Statements: Presentation and Disclosures) Directions, 2025 (Updated as on April 1, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13090,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Know Your Customer) Directions, 2025 (Updated as on December 29, 2025)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13089,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Responsible Business Conduct) Directions, 2025 (Updated as on April 1, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13088,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Managing Risks in Outsourcing) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13087,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Payments Banks,2025-11-28,"Reserve Bank of India (Payments Banks – Miscellaneous) Directions, 2025 (Updated as on April 01, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13060,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Branch Authorisation) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13059,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Digital Banking Channels Authorisation) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13058,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Undertaking of Financial Services) Directions, 2025 (Updated as on April 27, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13057,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Governance) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13056,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Cash Reserve Ratio and Statutory Liquidity Ratio) Directions, 2025 (Updated as on January 22, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13055,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Prudential Norms on Capital Adequacy) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13054,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Interest Rate on Deposits) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13053,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Credit Facilities) Directions, 2025 (Updated as on April 01, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13052,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Credit Cards and Debit Cards: Issuance and Conduct) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13051,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Credit Information Reporting) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13050,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Credit Risk Management) Directions, 2025 (updated as on April 01, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13049,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Concentration Risk Management) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13048,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Transfer and Distribution of Credit Risk) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13047,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Interest Rates on Advances) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13046,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Classification, Valuation and Operation of Investment Portfolio) Directions, 2025 (Updated as on May 18, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13045,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Asset Liability Management) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13044,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Income Recognition, Asset Classification and Provisioning) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13043,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Resolution of Stressed Assets) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13042,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Treatment of Wilful Defaulters and Large Defaulters) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13041,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Financial Statements: Presentation and Disclosures) Directions, 2025 (Updated as on April 1, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13040,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Know Your Customer) Directions, 2025 (Updated as on December 29, 2025)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13039,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Responsible Business Conduct) Directions, 2025 (Updated as on April 1, 2026)",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13038,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Regional Rural Banks,2025-11-28,"Reserve Bank of India (Regional Rural Banks – Miscellaneous) Directions, 2025",2026-05-30T06:26:26.922537+00:00
https://www.rbi.org.in/scripts/bs_viewmasdirections.aspx?id=13205,https://www.rbi.org.in/Scripts/BS_ViewMasterDirections.aspx,2025,,Rural Co-operative Banks,2025-11-28,"Reserve Bank of India (Rural Co-operative Banks - Branch Authorisation) Directions, 2025",2026-05-30T06:26:26.922537+00:00
